Tweet,Location,Coordinates,Timestamp,Username
I'm supportive of the design and route of the Tren Maya and its role in Mexico's development.,Merida,"(20.9674, -89.5926)",25/08/2023 11:45,hholt
I'm critical of the environmental sustainability of the Tren Maya and its impact on local wildlife.,Valladolid,"(20.6886, -88.2025)",02/08/2023 03:15,waltercrystal
I have concerns regarding the funding and investments for the Tren Maya and its effects on the region.,Playa del Carmen,"(20.6296, -87.0739)",23/02/2023 06:59,lopezdavid
I'm impressed by the economic impact of the Tren Maya and how it might change travel.,Bacalar,"(18.6783, -88.3926)",10/09/2023 00:19,johnsonrenee
I'm uncertain about the design and route of the Tren Maya and what it means for the future.,Chichen Itza,"(20.6843, -88.5678)",24/04/2023 00:05,wilsonkim
I'm impressed by the economic impact of the Tren Maya and its impact on local wildlife.,Valladolid,"(20.6886, -88.2025)",29/05/2023 23:53,abbotttravis
I have concerns regarding the economic impact of the Tren Maya and its role in Mexico's development.,Playa del Carmen,"(20.6296, -87.0739)",10/09/2023 10:07,rsolis
I'm excited for the cultural significance of the Tren Maya and how it might change travel.,Cancun,"(21.1619, -86.8515)",22/08/2023 05:34,zeverett
I'm curious about how the economic impact of the Tren Maya and what it means for the future.,Chichen Itza,"(20.6843, -88.5678)",19/08/2023 12:44,erikaalvarado
I wonder about the tourism potential of the Tren Maya and its potential for change.,Valladolid,"(20.6886, -88.2025)",27/06/2023 00:37,kkelley
I wonder about the long-term benefits of the Tren Maya and its effects on the region.,Playa del Carmen,"(20.6296, -87.0739)",29/09/2023 11:29,mbishop
I'm excited for the design and route of the Tren Maya and its role in Mexico's development.,Campeche,"(19.8454, -90.5237)",13/07/2023 08:00,edward79
I'm critical of the design and route of the Tren Maya and its potential for change.,Campeche,"(19.8454, -90.5237)",16/10/2023 19:15,anthony17
I'm optimistic about the local community involvement in the Tren Maya and its possible global significance.,Campeche,"(19.8454, -90.5237)",22/05/2023 04:11,melissawilson
I'm excited for the local community involvement in the Tren Maya and how it might change travel.,Chichen Itza,"(20.6843, -88.5678)",23/05/2023 16:25,aaron44
I'm doubtful about the design and route of the Tren Maya and its role in Mexico's development.,Valladolid,"(20.6886, -88.2025)",06/03/2023 01:50,dawn27
I'm supportive of the economic impact of the Tren Maya and its role in Mexico's development.,Merida,"(20.9674, -89.5926)",19/03/2023 17:57,dbowers
I'm doubtful about the funding and investments for the Tren Maya and its impact on local wildlife.,Tulum,"(20.2114, -87.4654)",16/04/2023 23:16,johnsonmelissa
I'm curious about how the local community involvement in the Tren Maya and the challenges it faces.,Valladolid,"(20.6886, -88.2025)",28/04/2023 04:48,dawn55
I have concerns regarding the funding and investments for the Tren Maya and what it means for the future.,Cancun,"(21.1619, -86.8515)",18/09/2023 11:10,philip06
I'm supportive of the tourism potential of the Tren Maya and its potential for change.,Cancun,"(21.1619, -86.8515)",22/09/2023 01:15,amber53
I'm critical of the local community involvement in the Tren Maya and the opportunities it presents.,Tulum,"(20.2114, -87.4654)",28/08/2023 09:46,jeffersonmatthew
I have concerns regarding the funding and investments for the Tren Maya and its role in Mexico's development.,Tulum,"(20.2114, -87.4654)",12/11/2023 21:04,fgreen
I'm optimistic about the tourism potential of the Tren Maya and its possible global significance.,Playa del Carmen,"(20.6296, -87.0739)",16/08/2023 18:47,kelseywhite
I'm doubtful about the construction process of the Tren Maya and the opportunities it presents.,Merida,"(20.9674, -89.5926)",09/02/2023 10:21,andersonjoseph
I'm curious about how the funding and investments for the Tren Maya and how it might change travel.,Bacalar,"(18.6783, -88.3926)",13/11/2023 02:34,beth14
I'm supportive of the construction process of the Tren Maya and its effects on the region.,Playa del Carmen,"(20.6296, -87.0739)",13/10/2023 01:51,grimeslauren
I'm impressed by the tourism potential of the Tren Maya and the opportunities it presents.,Playa del Carmen,"(20.6296, -87.0739)",19/11/2023 14:22,cramos
I'm curious about how the long-term benefits of the Tren Maya and its role in Mexico's development.,Tulum,"(20.2114, -87.4654)",03/08/2023 20:33,griffinstephanie
I'm fascinated by the long-term benefits of the Tren Maya and the opportunities it presents.,Cancun,"(21.1619, -86.8515)",22/08/2023 15:03,chamberstimothy
I'm curious about how the long-term benefits of the Tren Maya and its potential for change.,Tulum,"(20.2114, -87.4654)",10/02/2023 19:35,williambowman
I'm critical of the long-term benefits of the Tren Maya and its impact on local wildlife.,Valladolid,"(20.6886, -88.2025)",29/06/2023 05:17,mario27
I'm fascinated by the long-term benefits of the Tren Maya and the challenges it faces.,Merida,"(20.9674, -89.5926)",06/03/2023 05:28,danielking
I'm uncertain about the design and route of the Tren Maya and the opportunities it presents.,Playa del Carmen,"(20.6296, -87.0739)",02/09/2023 13:55,karen76
I'm curious about how the tourism potential of the Tren Maya and its potential for change.,Playa del Carmen,"(20.6296, -87.0739)",19/07/2023 16:21,vbrown
I'm supportive of the local community involvement in the Tren Maya and what it means for the future.,Merida,"(20.9674, -89.5926)",12/03/2023 11:29,kellymary
I'm impressed by the tourism potential of the Tren Maya and the opportunities it presents.,Merida,"(20.9674, -89.5926)",06/02/2023 07:59,qrandall
I'm impressed by the environmental sustainability of the Tren Maya and the opportunities it presents.,Playa del Carmen,"(20.6296, -87.0739)",10/07/2023 05:47,burnettmariah
I'm impressed by the long-term benefits of the Tren Maya and its role in Mexico's development.,Valladolid,"(20.6886, -88.2025)",02/08/2023 04:37,podom
I have concerns regarding the tourism potential of the Tren Maya and its potential for change.,Chichen Itza,"(20.6843, -88.5678)",05/01/2023 07:59,montgomerytamara
I'm optimistic about the local community involvement in the Tren Maya and the opportunities it presents.,Playa del Carmen,"(20.6296, -87.0739)",06/03/2023 03:31,thompsonapril
I have concerns regarding the long-term benefits of the Tren Maya and its influence on local culture.,Bacalar,"(18.6783, -88.3926)",17/05/2023 21:49,vyoung
I'm doubtful about the tourism potential of the Tren Maya and the challenges it faces.,Cancun,"(21.1619, -86.8515)",27/06/2023 00:55,aguirremartin
I'm fascinated by the environmental sustainability of the Tren Maya and its possible global significance.,Playa del Carmen,"(20.6296, -87.0739)",05/04/2023 03:42,brandon23
I'm cautious about the tourism potential of the Tren Maya and its role in Mexico's development.,Chichen Itza,"(20.6843, -88.5678)",28/04/2023 13:19,raymartha
I'm supportive of the construction process of the Tren Maya and its role in Mexico's development.,Bacalar,"(18.6783, -88.3926)",21/04/2023 08:45,william93
I'm uncertain about the long-term benefits of the Tren Maya and its impact on local wildlife.,Tulum,"(20.2114, -87.4654)",12/01/2023 19:37,samanthasmith
I'm cautious about the design and route of the Tren Maya and its potential for change.,Chichen Itza,"(20.6843, -88.5678)",27/11/2023 11:58,fostererika
I'm cautious about the local community involvement in the Tren Maya and its effects on the region.,Cancun,"(21.1619, -86.8515)",05/01/2023 18:35,eperry
I'm doubtful about the economic impact of the Tren Maya and how it might change travel.,Playa del Carmen,"(20.6296, -87.0739)",29/04/2023 19:02,deanthomas
I'm impressed by the economic impact of the Tren Maya and the challenges it faces.,Bacalar,"(18.6783, -88.3926)",27/03/2023 09:23,colleenjones
I'm critical of the funding and investments for the Tren Maya and its potential for change.,Bacalar,"(18.6783, -88.3926)",13/08/2023 09:35,gkim
I'm uncertain about the design and route of the Tren Maya and its possible global significance.,Merida,"(20.9674, -89.5926)",03/10/2023 01:02,woodardbrenda
I'm cautious about the environmental sustainability of the Tren Maya and its potential for change.,Merida,"(20.9674, -89.5926)",25/07/2023 11:27,harrisjohn
I'm cautious about the economic impact of the Tren Maya and what it means for the future.,Merida,"(20.9674, -89.5926)",10/11/2023 03:51,michealprice
I wonder about the long-term benefits of the Tren Maya and its possible global significance.,Campeche,"(19.8454, -90.5237)",10/11/2023 02:19,karadominguez
I'm doubtful about the design and route of the Tren Maya and its possible global significance.,Merida,"(20.9674, -89.5926)",10/01/2023 15:42,richard89
I'm uncertain about the design and route of the Tren Maya and its effects on the region.,Campeche,"(19.8454, -90.5237)",15/05/2023 01:53,taylormark
I'm cautious about the long-term benefits of the Tren Maya and its impact on local wildlife.,Bacalar,"(18.6783, -88.3926)",30/06/2023 01:22,samanthatorres
I'm critical of the cultural significance of the Tren Maya and what it means for the future.,Campeche,"(19.8454, -90.5237)",22/01/2023 16:58,jennifer75
I'm supportive of the design and route of the Tren Maya and how it might change travel.,Cancun,"(21.1619, -86.8515)",08/09/2023 12:33,nicole49
I'm impressed by the funding and investments for the Tren Maya and what it means for the future.,Bacalar,"(18.6783, -88.3926)",03/10/2023 18:49,brownroger
I wonder about the tourism potential of the Tren Maya and the opportunities it presents.,Merida,"(20.9674, -89.5926)",10/08/2023 09:38,martineztimothy
I'm excited for the environmental sustainability of the Tren Maya and its effects on the region.,Valladolid,"(20.6886, -88.2025)",15/09/2023 23:15,michaelbrown
I'm supportive of the cultural significance of the Tren Maya and its potential for change.,Tulum,"(20.2114, -87.4654)",07/09/2023 11:02,bmyers
I'm impressed by the local community involvement in the Tren Maya and its role in Mexico's development.,Cancun,"(21.1619, -86.8515)",17/07/2023 06:56,deansarah
I'm cautious about the tourism potential of the Tren Maya and its possible global significance.,Valladolid,"(20.6886, -88.2025)",28/04/2023 17:56,susanmack
I'm optimistic about the economic impact of the Tren Maya and the opportunities it presents.,Cancun,"(21.1619, -86.8515)",13/04/2023 00:27,marysmith
I'm curious about how the local community involvement in the Tren Maya and its effects on the region.,Chichen Itza,"(20.6843, -88.5678)",10/01/2023 00:14,tracy50
I'm fascinated by the tourism potential of the Tren Maya and its possible global significance.,Campeche,"(19.8454, -90.5237)",08/07/2023 05:07,bradleymichael
I'm curious about how the economic impact of the Tren Maya and its influence on local culture.,Merida,"(20.9674, -89.5926)",15/07/2023 08:16,peterbutler
I'm optimistic about the construction process of the Tren Maya and the opportunities it presents.,Bacalar,"(18.6783, -88.3926)",01/07/2023 11:11,brittanyprice
I'm excited for the local community involvement in the Tren Maya and how it might change travel.,Chichen Itza,"(20.6843, -88.5678)",27/05/2023 14:44,pmorris
I'm excited for the cultural significance of the Tren Maya and what it means for the future.,Valladolid,"(20.6886, -88.2025)",24/08/2023 08:35,mary74
I wonder about the design and route of the Tren Maya and its role in Mexico's development.,Campeche,"(19.8454, -90.5237)",11/10/2023 09:27,kmorton
I'm impressed by the design and route of the Tren Maya and how it might change travel.,Playa del Carmen,"(20.6296, -87.0739)",24/11/2023 19:33,troyblack
I'm fascinated by the funding and investments for the Tren Maya and its impact on local wildlife.,Playa del Carmen,"(20.6296, -87.0739)",07/04/2023 15:01,crystal98
I'm curious about how the economic impact of the Tren Maya and how it might change travel.,Chichen Itza,"(20.6843, -88.5678)",15/04/2023 04:40,derek31
I'm fascinated by the construction process of the Tren Maya and how it might change travel.,Campeche,"(19.8454, -90.5237)",01/03/2023 10:44,mitchelljames
I'm optimistic about the tourism potential of the Tren Maya and the challenges it faces.,Playa del Carmen,"(20.6296, -87.0739)",06/07/2023 13:19,psmith
I'm doubtful about the design and route of the Tren Maya and its effects on the region.,Campeche,"(19.8454, -90.5237)",27/05/2023 07:47,terristeele
I'm fascinated by the environmental sustainability of the Tren Maya and its effects on the region.,Chichen Itza,"(20.6843, -88.5678)",24/07/2023 18:55,norrisrenee
I wonder about the tourism potential of the Tren Maya and the challenges it faces.,Tulum,"(20.2114, -87.4654)",01/06/2023 19:22,goodanthony
I'm uncertain about the cultural significance of the Tren Maya and how it might change travel.,Bacalar,"(18.6783, -88.3926)",17/02/2023 10:25,omonroe
I wonder about the design and route of the Tren Maya and what it means for the future.,Valladolid,"(20.6886, -88.2025)",09/05/2023 10:00,kennethwhite
